,CD_IN,MD_VB_DT,NN_IN_CD,_allow_,SubTrees,Noun,_interface_,VB_JJ_IN,Adverb,VB_DT,_use_,VB_TO,VB_CD,_meeting_,MD_VB,VB_IN,Modal,_shall_allow_,TO_DT_NN,MD_VB_NNS,_preferred_,MD_VB_RB,RB_NNS,VBG_TO,_status_,_software_,Adjective,VBN_IN_NNS,NNS_IN_DT,_report_,VB_DT_NN,IN_NN_NN,VB_CC,_access_,_let_,VB_NNS,CD_IN_DT,NN_NN_CC,_limited_,NN_NNS,NN_TO,Verb,VB_NN_NNS,VBP_VBN,VBN_TO_VB,NNS_MD,_operate_,_server_,Length,DT_NN,MD_VB_IN,_player_,NN_CD_IN,NN_IN_NNS,_response_time_,_handle_,_streaming_server_,_shall_include_,VB_VBN_IN,CD_NNS_CD,_automatically_,NN_TO_VB,VB_DT_JJ,Words,_include_,_team_,_product_shall_allow_,NNS_IN_CD,IN_VBN_IN,_application_shall_,VBN_NN,DT_VBG,_hit_,RB_JJ,_authorized_,_prior_,NN_NNS_CC,_shall_,NNS_TO,JJR_IN_CD,_search_,NNS_NNS,IN_NN_IN,_record_,NNS_IN_JJ,_ability_,CC_JJ_NN,_installed_,_including_,JJ_MD,DT_JJ_JJ,JJR_IN,VB_TO_DT,VB_CD_NNS,CD_NN,_cohort_,CD_CD,IN_NNS,WP_MD_VB,DT_NN_TO,RequirementText,ProjectID,Class,OnlyQuality,IsFunctional
10,0,0,0,0,2,0.058823529,0,0,0.029411765,0,0,0,0,0,1,1,0.088235294,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088235294,0,0,0,0,0,0,211,1,1,0,0,0,0,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
11,0,1,0,0,2,0.111111111,0,0,0,1,0,0,0,0,1,0,0.037037037,0,0,0,0,0,0,0,0,0,0.148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,1,F,0,0
12,0,1,0,0,9,0.026315789,0,0,0.026315789,1,0,1,0,0,1,0,0.078947368,0,0,0,0,0,0,1,0,0,0.078947368,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.026315789,0,0,0,0,0,0,256,1,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,0,0
13,0,1,0,1,2,0.285714286,0,0,0.095238095,1,1,0,0,0,1,0,0.047619048,1,0,0,0,0,0,0,0,0,0.095238095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
14,0,0,0,1,4,0.285714286,0,0,0.095238095,0,1,0,0,0,1,0,0.047619048,1,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
15,0,1,0,0,4,0.153846154,0,0,0.038461538,1,0,0,0,0,1,0,0.038461538,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,168,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,0
16,0,0,0,0,2,0.090909091,0,0,0.090909091,0,0,0,0,0,1,0,0.090909091,0,0,0,0,1,0,0,0,0,0.090909091,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.090909091,0,0,0,1,0,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
17,0,0,0,0,2,0.086956522,0,0,0,0,0,0,0,0,1,0,0.043478261,0,1,0,0,0,0,0,0,0,0.130434783,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.043478261,0,0,0,1,0,0,143,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
18,0,0,0,0,2,0.0625,0,1,0,0,0,0,0,0,1,0,0.0625,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.125,0,0,0,0,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
19,0,0,0,0,2,0.03030303,0,0,0,0,0,0,0,0,1,0,0.060606061,0,0,0,0,0,0,0,0,0,0.212121212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0,0,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
20,0,0,0,0,2,0.1,0,1,0,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
21,0,0,0,0,2,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
22,0,0,0,0,2,0.25,0,0,0.083333333,0,0,0,0,0,1,0,0.083333333,0,0,1,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.166666667,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
23,0,1,0,0,3,0.045454545,0,0,0.045454545,1,0,0,0,0,1,0,0.045454545,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.045454545,0,0,0,0,0,0,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,0,0
24,0,0,0,0,3,0.0625,0,1,0,0,0,0,0,0,1,0,0.020833333,0,0,0,0,0,0,0,0,0,0.104166667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.041666667,0,0,0,0,0,0,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
25,0,0,0,0,5,0.235294118,0,0,0.029411765,1,0,0,0,0,1,0,0.029411765,0,1,0,0,0,0,0,1,0,0.058823529,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.029411765,0,0,1,0,0,0,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,1,0
26,0,0,0,0,3,0.1,0,0,0.05,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1,0,0,0,1,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
27,0,0,0,0,3,0.181818182,0,0,0,1,0,0,0,0,1,0,0.045454545,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.045454545,0,0,1,0,0,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,1,0
28,0,1,0,0,3,0.256410256,0,0,0,1,0,0,0,0,1,0,0.051282051,0,0,0,0,0,0,0,0,1,0.025641026,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.076923077,0,0,0,0,0,0,249,1,0,0,0,0,0,0,0,0,1,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
29,0,0,0,0,3,0.2,0,0,0,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
30,0,0,0,0,3,0.023809524,0,0,0.023809524,0,0,0,0,0,1,0,0.023809524,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,240,1,0,0,0,0,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
31,0,0,0,0,7,0.042553191,0,0,0.021276596,0,0,0,0,0,1,1,0.042553191,0,0,0,0,0,0,0,0,0,0.127659574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042553191,0,0,0,1,0,0,307,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
32,0,1,0,0,3,0.071428571,0,0,0,1,0,0,0,0,1,0,0.071428571,0,0,0,0,0,0,0,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,1,0
33,0,1,0,0,3,0.111111111,0,0,0,1,0,0,0,0,1,0,0.111111111,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
34,0,0,0,0,3,0.071428571,0,0,0,0,0,0,0,0,1,0,0.035714286,0,0,0,0,0,0,0,0,0,0.035714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035714286,0,0,0,0,0,0,179,1,0,0,0,1,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,1,0
35,0,0,0,0,3,0.2,0,0,0.066666667,0,0,0,0,0,1,0,0.066666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.066666667,0,0,0,0,0,0,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
36,0,0,0,0,3,0.192307692,0,0,0,0,0,0,0,0,1,0,0.038461538,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,157,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
37,0,0,0,0,3,0.05,0,0,0,0,0,0,0,0,1,0,0.05,0,1,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.05,0,0,0,0,0,0,137,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
38,0,0,0,0,3,0.172413793,0,0,0,0,0,0,0,0,1,0,0.034482759,0,0,0,0,0,0,0,0,0,0.068965517,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.034482759,0,0,0,1,0,0,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
39,0,0,0,0,5,0.236842105,0,0,0.026315789,1,0,0,0,0,1,0,0.026315789,0,0,0,0,0,0,0,1,0,0.052631579,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.105263158,0,1,1,0,0,0,241,1,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
40,0,0,0,0,3,0.1,0,0,0.1,1,0,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
41,0,0,0,0,3,0.214285714,0,0,0,0,0,0,0,0,1,1,0.142857143,0,0,0,0,0,0,0,0,0,0.142857143,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.142857143,0,0,0,1,0,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
42,0,0,0,0,3,0.181818182,0,0,0,0,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.090909091,0,0,0,1,0,0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
43,0,0,0,0,3,0.035714286,0,0,0.035714286,0,0,0,0,0,1,0,0.035714286,0,1,0,0,0,0,0,0,0,0.071428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
44,0,0,0,0,3,0.15,0,1,0,1,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
45,0,0,0,0,3,0.04,0,0,0,0,0,0,0,0,1,1,0.04,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
46,1,0,0,0,3,0.076923077,0,0,0,1,0,0,0,0,1,0,0.038461538,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.038461538,0,0,1,1,0,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,1,F,1,0
47,0,1,0,0,3,0.047619048,0,0,0,1,0,0,0,0,1,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.095238095,0,0,0,0,0,0,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
48,0,0,0,0,3,0.25,0,0,0.035714286,0,0,0,0,0,1,0,0.035714286,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.035714286,0,0,0,0,0,0,166,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
49,0,0,0,0,3,0.153846154,0,0,0.076923077,0,0,1,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076923077,0,0,0,1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,F,1,0
50,0,0,0,0,3,0.111111111,0,0,0.111111111,0,0,0,0,0,0,1,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111111111,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
51,0,0,0,0,4,0.090909091,0,0,0,0,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,1,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
52,0,1,0,0,3,0.038461538,0,0,0,1,0,0,0,0,1,0,0.038461538,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.038461538,0,0,0,0,0,0,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,F,0,0
53,0,0,0,0,3,0.166666667,0,0,0,1,0,0,0,0,1,0,0.041666667,0,0,0,0,0,0,0,0,0,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.166666667,0,0,0,0,0,0,139,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
54,0,0,0,1,4,0.04109589,0,1,0.04109589,0,0,0,0,0,1,0,0.04109589,0,0,0,0,1,0,0,0,0,0.068493151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04109589,0,0,0,0,0,0,431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
