,CD_IN,MD_VB_DT,NN_IN_CD,_allow_,SubTrees,Noun,_interface_,VB_JJ_IN,Adverb,VB_DT,_use_,VB_TO,VB_CD,_meeting_,MD_VB,VB_IN,Modal,_shall_allow_,TO_DT_NN,MD_VB_NNS,_preferred_,MD_VB_RB,RB_NNS,VBG_TO,_status_,_software_,Adjective,VBN_IN_NNS,NNS_IN_DT,_report_,VB_DT_NN,IN_NN_NN,VB_CC,_access_,_let_,VB_NNS,CD_IN_DT,NN_NN_CC,_limited_,NN_NNS,NN_TO,Verb,VB_NN_NNS,VBP_VBN,VBN_TO_VB,NNS_MD,_operate_,_server_,Length,DT_NN,MD_VB_IN,_player_,NN_CD_IN,NN_IN_NNS,_response_time_,_handle_,_streaming_server_,_shall_include_,VB_VBN_IN,CD_NNS_CD,_automatically_,NN_TO_VB,VB_DT_JJ,Words,_include_,_team_,_product_shall_allow_,NNS_IN_CD,IN_VBN_IN,_application_shall_,VBN_NN,DT_VBG,_hit_,RB_JJ,_authorized_,_prior_,NN_NNS_CC,_shall_,NNS_TO,JJR_IN_CD,_search_,NNS_NNS,IN_NN_IN,_record_,NNS_IN_JJ,_ability_,CC_JJ_NN,_installed_,_including_,JJ_MD,DT_JJ_JJ,JJR_IN,VB_TO_DT,VB_CD_NNS,CD_NN,_cohort_,CD_CD,IN_NNS,WP_MD_VB,DT_NN_TO,RequirementText,ProjectID,Class,OnlyQuality,IsFunctional
10,0,1,0,0,2,0.210526316,0,0,0,1,0,0,0,0,1,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.105263158,0,0,0,0,0,0,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
11,0,1,0,0,3,0.380952381,0,0,0,1,0,0,0,0,1,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.047619048,0,0,0,0,0,0,108,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
12,0,0,0,0,3,0.2,0,0,0,0,0,0,0,0,1,1,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
13,0,1,0,0,3,0.076923077,1,0,0,1,0,0,0,0,1,0,0.076923077,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
14,0,1,0,0,3,0.083333333,0,0,0,1,0,0,0,0,1,0,0.083333333,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
15,0,1,0,0,3,0.111111111,0,0,0,1,0,0,0,0,1,0,0.037037037,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,0
16,0,1,0,0,3,0.114285714,0,0,0,1,0,0,0,0,1,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.142857143,0,0,0,0,0,0,174,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
17,0,1,0,0,3,0.0625,0,0,0,1,0,0,0,0,1,0,0.0625,0,1,0,0,0,0,0,0,0,0.0625,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1875,0,0,0,0,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
18,0,1,0,0,3,0.347826087,0,0,0.043478261,1,0,0,0,0,1,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.043478261,0,0,0,0,0,0,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
19,0,1,0,0,3,0.058823529,0,0,0.058823529,1,0,0,0,0,1,0,0.058823529,0,0,0,0,0,0,0,0,0,0.117647059,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.176470588,0,0,0,0,0,0,98,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,1,0
20,0,1,0,0,3,0.086956522,0,0,0.043478261,1,0,0,0,0,1,1,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.043478261,0,0,0,0,0,0,141,1,0,0,0,0,0,0,0,0,0,0,1,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,F,0,0
21,0,1,0,0,3,0.076923077,0,0,0,1,0,0,0,0,1,1,0.038461538,0,0,0,0,0,0,0,0,1,0.038461538,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.038461538,0,0,0,0,0,0,172,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
22,0,1,0,0,3,0.315789474,0,0,0,1,0,0,0,0,1,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.052631579,0,0,0,0,0,0,112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
23,0,1,0,0,3,0.1,0,0,0,1,0,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.2,1,0,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
24,0,1,0,0,3,0.333333333,0,0,0,1,0,0,0,0,1,0,0.083333333,0,1,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.166666667,0,0,0,0,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
25,0,1,0,0,3,0.363636364,0,0,0,1,0,0,0,0,1,0,0.090909091,0,1,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.090909091,0,0,0,0,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
26,0,0,0,0,4,0.115384615,0,0,0.038461538,0,0,0,1,0,1,0,0.038461538,0,0,0,0,0,0,0,0,0,0.115384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076923077,0,0,0,0,0,0,154,1,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,1,F,1,0
27,0,0,0,0,3,0.304347826,0,1,0,0,0,0,0,0,1,0,0.043478261,0,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,F,1,0
28,0,0,0,0,3,0.076923077,0,1,0.076923077,0,1,0,0,0,1,0,0.076923077,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076923077,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,F,1,0
29,0,1,0,0,3,0.142857143,0,0,0,1,0,0,0,0,1,0,0.071428571,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.142857143,0,0,0,0,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,1,0
30,0,1,0,0,3,0.083333333,1,0,0,1,0,0,0,0,1,0,0.083333333,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,1,0
31,0,1,0,0,3,0.208333333,0,0,0.041666667,1,1,1,0,0,1,1,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,0
32,0,1,0,1,3,0.148148148,0,0,0,1,0,0,0,0,1,0,0.037037037,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.037037037,1,0,0,0,0,0,153,1,0,0,0,1,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,0
33,0,1,0,0,3,0.153846154,0,0,0,1,0,0,0,0,1,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.076923077,0,0,0,0,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
34,0,1,0,0,3,0.047619048,1,0,0.095238095,1,0,0,0,0,1,0,0.047619048,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
35,0,1,0,0,3,0.114285714,0,0,0,1,0,0,0,0,1,0,0.028571429,0,0,0,0,0,0,0,0,0,0.028571429,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,175,1,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,0
36,0,0,0,0,3,0.125,0,0,0,0,0,0,0,0,1,1,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0625,0,0,0,0,0,0,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
37,0,0,0,0,3,0.068965517,0,0,0,0,0,0,0,0,1,1,0.034482759,0,0,0,0,0,0,0,0,0,0.103448276,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.034482759,0,0,0,0,0,0,178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
38,0,0,0,0,3,0.043478261,0,0,0,0,0,0,0,0,1,1,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.043478261,0,0,0,0,0,0,132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
39,0,0,0,0,3,0.103448276,0,0,0,0,0,0,0,0,1,1,0.034482759,0,0,0,0,0,0,0,1,0,0.137931034,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.034482759,0,0,0,0,0,0,179,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
40,0,0,0,0,3,0.035714286,0,0,0,0,0,0,0,0,1,1,0.035714286,0,0,0,0,0,0,0,0,0,0.071428571,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.071428571,0,0,0,0,0,0,167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,0
41,0,0,0,0,3,0.073170732,0,0,0,1,0,0,0,0,1,1,0.024390244,0,1,0,0,0,0,0,0,0,0.024390244,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0.024390244,0,0,0,0,0,0,221,1,1,0,0,1,0,0,0,0,0,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,0
42,0,0,0,0,3,0.125,0,0,0,0,0,0,0,0,1,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
43,0,0,0,0,3,0.181818182,0,0,0,0,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,79,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,0
44,0,0,0,0,3,0.111111111,0,0,0,0,0,0,0,0,1,0,0.055555556,0,0,0,0,0,0,0,0,0,0.111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
45,0,1,0,0,4,0.303030303,0,0,0,1,0,0,0,0,1,0,0.060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.03030303,0,0,0,0,0,0,169,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
46,0,1,0,0,3,0.346153846,0,0,0,1,0,0,0,0,1,0,0.038461538,0,1,0,0,0,0,0,0,0,0.038461538,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.038461538,0,0,0,0,0,0,139,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
47,0,1,0,0,3,0.115384615,0,0,0,1,0,0,0,0,1,0,0.038461538,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.038461538,0,0,0,0,0,0,133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
48,0,1,0,0,4,0.055555556,0,0,0,1,0,0,0,0,1,1,0.037037037,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.018518519,0,0,0,0,0,0,287,1,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,0
49,0,1,0,0,3,0.083333333,0,0,0,1,0,0,0,0,1,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0,117,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
50,0,1,0,0,3,0.108108108,0,0,0,1,0,0,0,0,1,0,0.027027027,0,0,0,0,0,0,0,0,0,0.027027027,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0.027027027,0,0,0,0,0,0,202,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
51,0,1,0,0,3,0.041666667,0,0,0,1,0,0,0,0,1,0,0.041666667,0,1,0,0,0,0,0,0,0,0.041666667,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,0,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
52,0,1,0,0,3,0.125,0,0,0,1,0,0,0,0,1,0,0.0625,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
53,0,1,0,0,3,0.157894737,0,0,0,1,0,0,0,0,1,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.157894737,1,0,0,0,0,0,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
54,0,1,0,0,3,0.1,0,0,0,1,0,0,0,0,1,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,151,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,0
